,1-Gram,Frequency,2-Gram,Frequency,3-Gram,Frequency
17734,,,"('way', 'made')",8,,
17735,,,"('really', 'unique')",8,,
17736,,,"('bar', 'packed')",8,,
17737,,,"('enjoyed', 'place')",8,,
17738,,,"('vegetable', 'gyoza')",8,,
17739,,,"('barely', 'meat')",8,,
17740,,,"('roll', 'covered')",8,,
17741,,,"('dark', 'hair')",8,,
17742,,,"('fast', 'sushi')",8,,
17743,,,"('immediately', 'sat')",8,,
17744,,,"('mushroom', 'roll')",8,,
17745,,,"('crunchy', 'crab')",8,,
17746,,,"('money', 'service')",8,,
17747,,,"('one', 'family')",8,,
17748,,,"('find', 'really')",8,,
17749,,,"('first', 'problem')",8,,
17750,,,"('rice', 'either')",8,,
17751,,,"('sushi', 'life')",8,,
17752,,,"('rice', 'fine')",8,,
17753,,,"('sushi', 'fanatic')",8,,
17754,,,"('several', 'visits')",8,,
17755,,,"('server', 'terrible')",8,,
17756,,,"('point', 'didnt')",8,,
17757,,,"('cream', 'scoop')",8,,
17758,,,"('drink', 'wanted')",8,,
17759,,,"('table', 'around')",8,,
17760,,,"('soso', 'sushi')",8,,
17761,,,"('soon', 'food')",8,,
17762,,,"('another', '2')",8,,
17763,,,"('went', 'buffet')",8,,
17764,,,"('place', 'return')",8,,
17765,,,"('bad', 'hibachi')",8,,
17766,,,"('problem', 'restaurant')",8,,
17767,,,"('got', 'busy')",8,,
17768,,,"('extremely', 'fresh')",8,,
17769,,,"('order', 'tell')",8,,
17770,,,"('small', 'fish')",8,,
17771,,,"('frozen', 'bag')",8,,
17772,,,"('tempura', 'inside')",8,,
17773,,,"('styrofoam', 'container')",8,,
17774,,,"('topped', 'eel')",8,,
17775,,,"('crab', 'cucumber')",8,,
17776,,,"('place', 'poor')",8,,
17777,,,"('mango', 'salad')",8,,
17778,,,"('dish', 'arrived')",8,,
17779,,,"('months', 'since')",8,,
17780,,,"('dry', 'cooked')",8,,
17781,,,"('special', 'request')",8,,
17782,,,"('restaurant', 'reno')",8,,
17783,,,"('almost', 'feel')",8,,
17784,,,"('counter', 'ask')",8,,
17785,,,"('finishing', 'food')",8,,
17786,,,"('table', 'party')",8,,
17787,,,"('nice', 'bit')",8,,
17788,,,"('completely', 'fell')",8,,
17789,,,"('roll', 'take')",8,,
17790,,,"('size', 'roll')",8,,
17791,,,"('waiter', 'kind')",8,,
17792,,,"('tempura', 'sweet')",8,,
17793,,,"('place', 'others')",8,,
17794,,,"('anything', 'really')",8,,
17795,,,"('night', 'second')",8,,
17796,,,"('food', 'arrives')",8,,
17797,,,"('expecting', 'better')",8,,
17798,,,"('extra', 'time')",8,,
17799,,,"('quality', 'even')",8,,
17800,,,"('rice', 'burnt')",8,,
17801,,,"('disappointed', 'couldnt')",8,,
17802,,,"('dirty', 'floor')",8,,
17803,,,"('eating', 'ordered')",8,,
17804,,,"('club', 'soda')",8,,
17805,,,"('got', 'took')",8,,
17806,,,"('least', 'hour')",8,,
17807,,,"('got', 'maybe')",8,,
17808,,,"('rice', '2')",8,,
17809,,,"('artificial', 'crab')",8,,
17810,,,"('good', '15')",8,,
17811,,,"('just', 'smiled')",8,,
17812,,,"('brought', 'home')",8,,
17813,,,"('need', 'update')",8,,
17814,,,"('friend', 'eat')",8,,
17815,,,"('thai', 'didnt')",8,,
17816,,,"('care', 'customer')",8,,
17817,,,"('person', 'group')",8,,
17818,,,"('roll', 'options')",8,,
17819,,,"('realized', 'wasnt')",8,,
17820,,,"('little', 'spicy')",8,,
17821,,,"('im', 'honestly')",8,,
17822,,,"('overcooked', 'chicken')",8,,
17823,,,"('keeps', 'getting')",8,,
17824,,,"('drinks', 'left')",8,,
17825,,,"('feel', 'fresh')",8,,
17826,,,"('believe', 'will')",8,,
17827,,,"('although', 'little')",8,,
17828,,,"('order', 'quickly')",8,,
17829,,,"('better', 'way')",8,,
17830,,,"('good', 'sat')",8,,
17831,,,"('saying', 'sushi')",8,,
17832,,,"('person', 'just')",8,,
17833,,,"('somehow', 'ended')",8,,
17834,,,"('stick', 'rolls')",8,,
17835,,,"('fresh', 'ginger')",8,,
17836,,,"('much', 'way')",8,,
17837,,,"('add', 'much')",8,,
17838,,,"('carte', 'sushi')",8,,
17839,,,"('orange', 'slices')",8,,
17840,,,"('one', 'persons')",8,,
17841,,,"('wrong', 'first')",8,,
17842,,,"('see', 'anything')",8,,
17843,,,"('soup', 'watery')",8,,
17844,,,"('original', 'review')",8,,
17845,,,"('quick', 'easy')",8,,
17846,,,"('left', 'never')",8,,
17847,,,"('strange', 'flavor')",8,,
17848,,,"('busy', 'got')",8,,
17849,,,"('years', 'place')",8,,
17850,,,"('thai', 'sweet')",8,,
17851,,,"('style', 'japanese')",8,,
17852,,,"('around', 'another')",8,,
17853,,,"('worth', 'service')",8,,
17854,,,"('disappointed', 'even')",8,,
17855,,,"('impressed', 'will')",8,,
17856,,,"('stars', 'cause')",8,,
17857,,,"('need', 'good')",8,,
17858,,,"('prices', 'charged')",8,,
17859,,,"('told', 'needed')",8,,
17860,,,"('since', 'two')",8,,
17861,,,"('fact', 'can')",8,,
17862,,,"('lime', 'juice')",8,,
17863,,,"('find', 'great')",8,,
17864,,,"('beef', 'tataki')",8,,
17865,,,"('place', 'obviously')",8,,
17866,,,"('ramen', 'like')",8,,
17867,,,"('edamame', 'sushi')",8,,
17868,,,"('time', 'couldnt')",8,,
17869,,,"('kind', 'disappointed')",8,,
17870,,,"('fried', 'way')",8,,
17871,,,"('must', 'new')",8,,
17872,,,"('return', 'maybe')",8,,
17873,,,"('eating', 'really')",8,,
17874,,,"('1', 'pm')",8,,
17875,,,"('sake', 'sake')",8,,
17876,,,"('came', 'finished')",8,,
17877,,,"('want', 'money')",8,,
17878,,,"('first', 'moved')",8,,
17879,,,"('theres', 'definitely')",8,,
17880,,,"('big', 'fans')",8,,
17881,,,"('time', 'rolls')",8,,
17882,,,"('us', 'bar')",8,,
17883,,,"('6', 'sushi')",8,,
17884,,,"('pieces', 'yellowtail')",8,,
17885,,,"('looking', 'quality')",8,,
17886,,,"('ordered', 'dish')",8,,
17887,,,"('just', 'talking')",8,,
17888,,,"('said', 'coming')",8,,
17889,,,"('none', 'food')",8,,
17890,,,"('hadnt', 'received')",8,,
17891,,,"('curry', 'flavor')",8,,
17892,,,"('restaurant', 'night')",8,,
17893,,,"('order', 'less')",8,,
17894,,,"('couldnt', 'understand')",8,,
17895,,,"('like', 'served')",8,,
17896,,,"('kind', 'fish')",8,,
17897,,,"('dinner', 'today')",8,,
17898,,,"('gotten', 'sick')",8,,
17899,,,"('wasting', 'time')",8,,
17900,,,"('many', 'chinese')",8,,
17901,,,"('usually', 'means')",8,,
17902,,,"('beef', 'chow')",8,,
17903,,,"('week', 'advance')",8,,
17904,,,"('well', 'pretty')",8,,
17905,,,"('forever', 'us')",8,,
17906,,,"('sushi', 'anywhere')",8,,
17907,,,"('traditional', 'rolls')",8,,
17908,,,"('kitchen', 'closing')",8,,
17909,,,"('eating', 'friend')",8,,
17910,,,"('steak', 'ordered')",8,,
17911,,,"('else', 'mentioned')",8,,
17912,,,"('fusion', 'cuisine')",8,,
17913,,,"('menu', 'make')",8,,
17914,,,"('just', 'recently')",8,,
17915,,,"('hardly', 'fish')",8,,
17916,,,"('restaurant', 'instead')",8,,
17917,,,"('better', 'now')",8,,
17918,,,"('total', '4')",8,,
17919,,,"('food', 'impressed')",8,,
17920,,,"('hearing', 'great')",8,,
17921,,,"('just', 'rolls')",8,,
17922,,,"('items', 'missing')",8,,
17923,,,"('many', 'open')",8,,
17924,,,"('waitress', 'will')",8,,
17925,,,"('time', 'thing')",8,,
17926,,,"('everything', 'okay')",8,,
17927,,,"('came', 'apologized')",8,,
17928,,,"('box', 'chicken')",8,,
17929,,,"('ordered', 'pot')",8,,
17930,,,"('usually', 'served')",8,,
17931,,,"('forgot', 'take')",8,,
17932,,,"('back', 'lot')",8,,
17933,,,"('24', 'hours')",8,,
17934,,,"('disappointed', 'well')",8,,
17935,,,"('rolls', 'plus')",8,,
17936,,,"('think', 'price')",8,,
17937,,,"('feel', 'sorry')",8,,
17938,,,"('american', 'style')",8,,
17939,,,"('seemed', 'stale')",8,,
17940,,,"('hot', 'dog')",8,,
17941,,,"('ready', 'eat')",8,,
17942,,,"('ordered', 'apps')",8,,
17943,,,"('stood', 'table')",8,,
17944,,,"('definitely', 'returning')",8,,
17945,,,"('pieces', 'rice')",8,,
17946,,,"('went', 'several')",8,,
17947,,,"('us', '1')",8,,
17948,,,"('prices', 'also')",8,,
17949,,,"('oyster', 'sauce')",8,,
17950,,,"('chef', 'doesnt')",8,,
17951,,,"('meal', 'husband')",8,,
17952,,,"('chicken', 'udon')",8,,
17953,,,"('roll', 'rolled')",8,,
17954,,,"('just', 'minutes')",8,,
17955,,,"('says', 'can')",8,,
17956,,,"('mentioned', 'waitress')",8,,
17957,,,"('thats', 'one')",8,,
17958,,,"('anyway', 'food')",8,,
17959,,,"('said', 'restaurant')",8,,
17960,,,"('back', 'change')",8,,
17961,,,"('nice', 'took')",8,,
17962,,,"('expected', 'service')",8,,
17963,,,"('hard', 'put')",8,,
17964,,,"('cold', 'soggy')",8,,
17965,,,"('cream', 'sauce')",8,,
17966,,,"('questions', 'asked')",8,,
17967,,,"('come', 'kitchen')",8,,
17968,,,"('crab', 'shrimp')",8,,
17969,,,"('years', 'im')",8,,
17970,,,"('2', 'per')",8,,
17971,,,"('meat', 'tough')",8,,
17972,,,"('serving', 'sizes')",8,,
17973,,,"('thats', 'enough')",8,,
17974,,,"('saying', 'much')",8,,
17975,,,"('place', 'relatively')",8,,
17976,,,"('expected', 'good')",8,,
17977,,,"('chashu', 'pork')",8,,
17978,,,"('one', 'way')",8,,
17979,,,"('came', 'quite')",8,,
17980,,,"('sushi', 'someone')",8,,
17981,,,"('visiting', 'family')",8,,
17982,,,"('ready', 'yet')",8,,
17983,,,"('price', 'portion')",8,,
17984,,,"('server', 'started')",8,,
17985,,,"('also', 'offered')",8,,
17986,,,"('like', 'mayo')",8,,
17987,,,"('past', 'friday')",8,,
17988,,,"('still', 'empty')",8,,
17989,,,"('appreciate', 'good')",8,,
17990,,,"('like', 'gas')",8,,
17991,,,"('though', 'wait')",8,,
17992,,,"('making', 'roll')",8,,
17993,,,"('even', 'remotely')",8,,
17994,,,"('warm', 'sake')",8,,
17995,,,"('also', 'waited')",8,,
17996,,,"('mayo', 'sushi')",8,,
17997,,,"('order', 'thing')",8,,
17998,,,"('pay', 'less')",8,,
17999,,,"('great', 'care')",8,,
18000,,,"('promptly', 'took')",8,,
18001,,,"('instant', 'noodle')",8,,
18002,,,"('night', 'staff')",8,,
18003,,,"('soup', 'never')",8,,
18004,,,"('told', 'longer')",8,,
18005,,,"('dishes', 'chicken')",8,,
18006,,,"('places', 'indy')",8,,
18007,,,"('place', 'loud')",8,,
18008,,,"('soft', 'serve')",8,,
18009,,,"('theres', 'good')",8,,
18010,,,"('much', 'sense')",8,,
18011,,,"('quality', 'poor')",8,,
18012,,,"('night', 'wife')",8,,
18013,,,"('get', 'drunk')",8,,
18014,,,"('whole', 'menu')",8,,
18015,,,"('wife', 'found')",8,,
18016,,,"('thing', 'meal')",8,,
18017,,,"('feeling', 'place')",8,,
18018,,,"('managed', 'get')",8,,
18019,,,"('sushi', 'poorly')",8,,
18020,,,"('really', 'close')",8,,
18021,,,"('get', 'spicy')",8,,
18022,,,"('lucky', 'get')",8,,
18023,,,"('plenty', 'people')",8,,
18024,,,"('city', 'sushi')",8,,
18025,,,"('service', 'come')",8,,
18026,,,"('took', '35')",8,,
18027,,,"('back', 'receipt')",8,,
18028,,,"('better', 'based')",8,,
18029,,,"('cheddar', 'cheese')",8,,
18030,,,"('place', 'prices')",8,,
18031,,,"('hungry', 'dont')",8,,
18032,,,"('tea', 'sushi')",8,,
18033,,,"('recommended', 'restaurant')",8,,
18034,,,"('flavor', 'ever')",8,,
18035,,,"('times', 'come')",8,,
18036,,,"('expected', 'little')",8,,
18037,,,"('flavor', 'great')",8,,
18038,,,"('great', 'much')",8,,
18039,,,"('much', 'breading')",8,,
18040,,,"('either', 'wont')",8,,
18041,,,"('will', 'first')",8,,
18042,,,"('york', 'roll')",8,,
18043,,,"('attentive', 'needs')",8,,
18044,,,"('restaurant', 'need')",8,,
18045,,,"('macaroni', 'cheese')",8,,
18046,,,"('taste', 'will')",8,,
18047,,,"('additional', '30')",8,,
18048,,,"('seated', 'upstairs')",8,,
18049,,,"('steak', 'seafood')",8,,
18050,,,"('2', 'blocks')",8,,
18051,,,"('establishment', 'will')",8,,
18052,,,"('id', 'take')",8,,
18053,,,"('spend', 'good')",8,,
18054,,,"('day', 'came')",8,,
18055,,,"('minutes', 'asking')",8,,
18056,,,"('going', 'dinner')",8,,
18057,,,"('many', 'mistakes')",8,,
18058,,,"('drinks', 'menu')",8,,
18059,,,"('need', 'come')",8,,
18060,,,"('play', 'safe')",8,,
18061,,,"('months', 'now')",8,,
18062,,,"('twice', 'just')",8,,
18063,,,"('minutes', 'started')",8,,
18064,,,"('still', 'sushi')",8,,
18065,,,"('literally', 'one')",8,,
18066,,,"('poor', 'value')",8,,
18067,,,"('soso', 'food')",8,,
18068,,,"('broth', 'flavor')",8,,
18069,,,"('good', 'said')",8,,
18070,,,"('chose', 'eat')",8,,
18071,,,"('foods', 'sushi')",8,,
18072,,,"('eat', 'made')",8,,
18073,,,"('enough', 'can')",8,,
18074,,,"('came', '45')",8,,
18075,,,"('rice', 'super')",8,,
18076,,,"('mardi', 'gras')",8,,
18077,,,"('fine', 'also')",8,,
18078,,,"('noodles', 'vegetables')",8,,
18079,,,"('pay', 'good')",8,,
18080,,,"('restaurant', 'large')",8,,
18081,,,"('ever', 'im')",8,,
18082,,,"('stars', 'like')",8,,
18083,,,"('visit', 'went')",8,,
18084,,,"('outstanding', 'service')",8,,
18085,,,"('sashimi', 'also')",8,,
18086,,,"('something', 'make')",8,,
18087,,,"('nicely', 'presented')",8,,
18088,,,"('order', 'via')",8,,
18089,,,"('min', 'food')",8,,
18090,,,"('many', 'levels')",8,,
18091,,,"('sure', 'know')",8,,
18092,,,"('food', 'chef')",8,,
18093,,,"('back', 'weve')",8,,
18094,,,"('half', 'party')",8,,
18095,,,"('dinner', 'get')",8,,
18096,,,"('seat', 'people')",8,,
18097,,,"('lower', 'prices')",8,,
18098,,,"('mistake', 'ordering')",8,,
18099,,,"('service', 'something')",8,,
18100,,,"('tasting', 'good')",8,,
18101,,,"('nice', 'actually')",8,,
18102,,,"('ginger', 'soy')",8,,
18103,,,"('table', 'sticky')",8,,
18104,,,"('shrimp', 'lo')",8,,
18105,,,"('mine', 'ordered')",8,,
18106,,,"('tasted', 'freezer')",8,,
18107,,,"('normally', 'eat')",8,,
18108,,,"('nigiri', 'tuna')",8,,
18109,,,"('complete', 'waste')",8,,
18110,,,"('know', 'busy')",8,,
18111,,,"('rice', 'asked')",8,,
18112,,,"('serving', 'sushi')",8,,
18113,,,"('minutes', 'service')",8,,
18114,,,"('menu', 'served')",8,,
18115,,,"('person', 'making')",8,,
18116,,,"('chicken', 'okay')",8,,
18117,,,"('less', 'time')",8,,
18118,,,"('soda', 'machine')",8,,
18119,,,"('quality', 'meal')",8,,
18120,,,"('instead', 'getting')",8,,
18121,,,"('pho', 'broth')",8,,
18122,,,"('told', '45')",8,,
18123,,,"('100', 'dinner')",8,,
18124,,,"('half', 'egg')",8,,
18125,,,"('another', '1520')",8,,
18126,,,"('tables', 'served')",8,,
18127,,,"('seems', 'pretty')",8,,
18128,,,"('attempt', 'make')",8,,
18129,,,"('sitting', 'good')",8,,
18130,,,"('sushi', 'makes')",8,,
18131,,,"('sure', 'restaurant')",8,,
18132,,,"('something', 'thats')",8,,
18133,,,"('omg', 'roll')",8,,
18134,,,"('rolls', 'hand')",8,,
18135,,,"('dish', 'dont')",8,,
18136,,,"('received', 'two')",8,,
18137,,,"('something', 'extra')",8,,
18138,,,"('half', 'wait')",8,,
18139,,,"('growing', 'pains')",8,,
18140,,,"('owner', 'nice')",8,,
18141,,,"('better', 'wasnt')",8,,
18142,,,"('busy', 'went')",8,,
18143,,,"('ill', 'right')",8,,
18144,,,"('however', 'never')",8,,
18145,,,"('extra', '5')",8,,
18146,,,"('hours', 'eating')",8,,
18147,,,"('lets', 'honest')",8,,
18148,,,"('able', 'take')",8,,
18149,,,"('first', 'table')",8,,
18150,,,"('lobster', 'tempura')",8,,
18151,,,"('ocean', 'roll')",8,,
18152,,,"('like', 'bleach')",8,,
18153,,,"('us', 'orders')",8,,
18154,,,"('rice', 'probably')",8,,
18155,,,"('ball', 'rice')",8,,
18156,,,"('refills', 'check')",8,,
18157,,,"('bit', 'higher')",8,,
18158,,,"('local', 'japanese')",8,,
18159,,,"('gotten', 'much')",8,,
18160,,,"('also', 'wasabi')",8,,
18161,,,"('walked', 'didnt')",8,,
18162,,,"('saw', 'menu')",8,,
18163,,,"('ordered', 'mussels')",8,,
18164,,,"('well', 'last')",8,,
18165,,,"('salad', 'fine')",8,,
18166,,,"('meal', 'great')",8,,
18167,,,"('star', 'average')",8,,
18168,,,"('yellowfin', 'tuna')",8,,
18169,,,"('place', 'honestly')",8,,
18170,,,"('100', 'meal')",8,,
18171,,,"('keep', 'giving')",8,,
18172,,,"('vinegar', 'taste')",8,,
18173,,,"('drinking', 'water')",8,,
18174,,,"('sauce', 'left')",8,,
18175,,,"('ahead', 'make')",8,,
18176,,,"('actually', 'ate')",8,,
18177,,,"('item', 'order')",8,,
18178,,,"('mediocre', 'rice')",8,,
18179,,,"('can', 'change')",8,,
18180,,,"('portions', 'large')",8,,
18181,,,"('previous', 'visit')",8,,
18182,,,"('good', 'meals')",8,,
18183,,,"('first', 'want')",8,,
18184,,,"('dish', 'ive')",8,,
18185,,,"('throw', 'food')",8,,
18186,,,"('right', 'sat')",8,,
18187,,,"('many', 'asian')",8,,
18188,,,"('sushi', 'entree')",8,,
18189,,,"('kind', 'tasted')",8,,
18190,,,"('service', 'expect')",8,,
18191,,,"('quality', 'places')",8,,
18192,,,"('see', 'attached')",8,,
18193,,,"('just', 'better')",8,,
18194,,,"('couldve', 'gotten')",8,,
18195,,,"('ive', 'really')",8,,
18196,,,"('decided', 'make')",8,,
18197,,,"('id', 'return')",8,,
18198,,,"('really', 'hot')",8,,
18199,,,"('stay', 'open')",8,,
18200,,,"('since', 'people')",8,,
18201,,,"('tasted', 'dry')",8,,
18202,,,"('even', '2')",8,,
18203,,,"('sushi', 'chicken')",8,,
18204,,,"('else', 'service')",8,,
18205,,,"('side', 'room')",8,,
18206,,,"('kind', 'odd')",8,,
18207,,,"('left', 'didnt')",8,,
18208,,,"('tasty', 'chicken')",8,,
18209,,,"('salmon', 'one')",8,,
18210,,,"('sickly', 'sweet')",8,,
18211,,,"('variety', 'appetizers')",8,,
18212,,,"('ordered', 'king')",8,,
18213,,,"('hour', 'finally')",8,,
18214,,,"('got', 'decent')",8,,
18215,,,"('chose', 'go')",8,,
18216,,,"('curry', 'just')",8,,
18217,,,"('want', 'anything')",8,,
18218,,,"('lot', 'work')",8,,
18219,,,"('never', 'one')",8,,
18220,,,"('flavor', 'tuna')",8,,
18221,,,"('helping', 'us')",8,,
18222,,,"('near', 'good')",8,,
18223,,,"('normally', 'good')",8,,
18224,,,"('disappointing', 'dinner')",8,,
18225,,,"('spots', 'city')",8,,
18226,,,"('stars', 'get')",8,,
18227,,,"('chicken', 'cut')",8,,
18228,,,"('half', 'get')",8,,
18229,,,"('star', 'waitress')",8,,
18230,,,"('thai', 'spicy')",8,,
18231,,,"('turned', 'us')",8,,
18232,,,"('bar', 'watch')",8,,
18233,,,"('fairly', 'good')",8,,
18234,,,"('arent', 'lot')",8,,
18235,,,"('hour', 'sat')",8,,
18236,,,"('another', 'year')",8,,
18237,,,"('short', 'sweet')",8,,
18238,,,"('lots', 'people')",8,,
18239,,,"('worst', 'experiences')",8,,
18240,,,"('spent', 'lot')",8,,
18241,,,"('soup', 'bit')",8,,
18242,,,"('first', 'person')",8,,
18243,,,"('even', 'restaurant')",8,,
18244,,,"('naruto', 'roll')",8,,
18245,,,"('enough', 'order')",8,,
18246,,,"('havent', 'gotten')",8,,
18247,,,"('restaurant', 'tables')",8,,
18248,,,"('least', '2')",8,,
18249,,,"('wait', 'see')",8,,
18250,,,"('rolls', 'server')",8,,
18251,,,"('drinks', 'served')",8,,
18252,,,"('get', 'sit')",8,,
18253,,,"('ok', 'one')",8,,
18254,,,"('service', 'far')",8,,
18255,,,"('shrimp', 'scampi')",8,,
18256,,,"('away', 'even')",8,,
18257,,,"('way', 'waitress')",8,,
18258,,,"('special', 'miso')",8,,
18259,,,"('disappointing', 'ive')",8,,
18260,,,"('limited', 'choices')",8,,
18261,,,"('water', 'said')",8,,
18262,,,"('almost', '25')",8,,
18263,,,"('60', 'minutes')",8,,
18264,,,"('trying', 'serve')",8,,
18265,,,"('minutes', 'goes')",8,,
18266,,,"('said', 'made')",8,,
18267,,,"('hibachi', 'station')",8,,
18268,,,"('area', 'offer')",8,,
18269,,,"('service', 'continued')",8,,
18270,,,"('expect', 'see')",8,,
18271,,,"('waitress', 'extremely')",8,,
18272,,,"('will', 'ask')",8,,
18273,,,"('though', 'order')",8,,
18274,,,"('told', 'asked')",8,,
18275,,,"('better', 'customer')",8,,
18276,,,"('buy', 'one')",8,,
18277,,,"('low', 'mein')",8,,
18278,,,"('still', 'raw')",8,,
18279,,,"('nice', 'nice')",8,,
18280,,,"('ive', 'enough')",8,,
18281,,,"('made', 'without')",8,,
18282,,,"('items', 'asked')",8,,
18283,,,"('husband', 'go')",8,,
18284,,,"('even', 'drink')",8,,
18285,,,"('leaving', 'review')",8,,
18286,,,"('can', 'count')",8,,
18287,,,"('experience', 'husband')",8,,
18288,,,"('meal', 'served')",8,,
18289,,,"('table', 'whole')",8,,
18290,,,"('cherry', 'top')",8,,
18291,,,"('sushi', 'offerings')",8,,
18292,,,"('pay', 'meal')",8,,
18293,,,"('us', 'tables')",8,,
18294,,,"('ok', 'wont')",8,,
18295,,,"('food', 'favorite')",8,,
18296,,,"('like', 'need')",8,,
18297,,,"('asked', 'ok')",8,,
18298,,,"('asked', 'wine')",8,,
18299,,,"('simply', 'worth')",8,,
18300,,,"('brought', '3')",8,,
18301,,,"('spicy', 'level')",8,,
18302,,,"('probably', 'eat')",8,,
18303,,,"('said', 'table')",8,,
18304,,,"('wanted', 'enjoy')",8,,
18305,,,"('order', 'long')",8,,
18306,,,"('service', 'youre')",8,,
18307,,,"('us', 'barely')",8,,
18308,,,"('sashimi', 'really')",8,,
18309,,,"('come', 'talk')",8,,
18310,,,"('better', 'think')",8,,
18311,,,"('okay', 'much')",8,,
18312,,,"('fishy', 'salmon')",8,,
18313,,,"('understand', 'theyre')",8,,
18314,,,"('also', 'fresh')",8,,
18315,,,"('last', 'summer')",8,,
18316,,,"('teriyaki', 'dinner')",8,,
18317,,,"('use', 'lot')",8,,
18318,,,"('like', 'sweet')",8,,
18319,,,"('sauce', 'took')",8,,
18320,,,"('one', 'half')",8,,
18321,,,"('since', 'server')",8,,
18322,,,"('hostess', 'manager')",8,,
18323,,,"('went', 'past')",8,,
18324,,,"('server', 'can')",8,,
18325,,,"('scoop', 'rice')",8,,
18326,,,"('pad', 'se')",8,,
18327,,,"('little', 'hour')",8,,
18328,,,"('experience', 'quality')",8,,
18329,,,"('freshness', 'quality')",8,,
18330,,,"('sushi', '5')",8,,
18331,,,"('former', 'server')",8,,
18332,,,"('decided', 'call')",8,,
18333,,,"('still', 'better')",8,,
18334,,,"('sesame', 'seed')",8,,
18335,,,"('two', 'experiences')",8,,
18336,,,"('se', 'ew')",8,,
18337,,,"('u', 'pay')",8,,
18338,,,"('drinks', 'said')",8,,
18339,,,"('even', 'saying')",8,,
18340,,,"('spicy', 'sushi')",8,,
18341,,,"('bar', 'open')",8,,
18342,,,"('used', 'think')",8,,
18343,,,"('portion', 'good')",7,,
18344,,,"('ask', 'multiple')",7,,
18345,,,"('bar', 'backed')",7,,
18346,,,"('asked', 'change')",7,,
18347,,,"('writing', 'negative')",7,,
18348,,,"('go', '3')",7,,
18349,,,"('like', 'knew')",7,,
18350,,,"('couldnt', 'put')",7,,
18351,,,"('time', 'point')",7,,
18352,,,"('hostess', 'let')",7,,
18353,,,"('need', 'take')",7,,
18354,,,"('made', 'question')",7,,
18355,,,"('decor', 'restaurant')",7,,
18356,,,"('still', 'doesnt')",7,,
18357,,,"('entire', 'lunch')",7,,
18358,,,"('still', 'just')",7,,
18359,,,"('twice', 'dinner')",7,,
18360,,,"('really', 'sick')",7,,
18361,,,"('soup', 'start')",7,,
18362,,,"('experience', 'worst')",7,,
18363,,,"('necessarily', 'bad')",7,,
18364,,,"('atmosphere', 'one')",7,,
18365,,,"('stuck', 'teeth')",7,,
18366,,,"('thai', 'coconut')",7,,
18367,,,"('outdoor', 'table')",7,,
18368,,,"('overpriced', 'especially')",7,,
18369,,,"('plenty', 'room')",7,,
18370,,,"('pulling', 'teeth')",7,,
18371,,,"('sushi', 'none')",7,,
18372,,,"('make', 'customers')",7,,
18373,,,"('server', 'bit')",7,,
18374,,,"('without', 'taking')",7,,
18375,,,"('picking', 'order')",7,,
18376,,,"('way', 'meal')",7,,
18377,,,"('disappointed', 'start')",7,,
18378,,,"('later', 'sushi')",7,,
18379,,,"('beef', 'tender')",7,,
18380,,,"('thinking', 'just')",7,,
18381,,,"('though', 'people')",7,,
18382,,,"('options', 'available')",7,,
18383,,,"('soup', 'flavor')",7,,
18384,,,"('super', 'rude')",7,,
18385,,,"('bar', 'however')",7,,
18386,,,"('past', 'time')",7,,
18387,,,"('however', 'said')",7,,
18388,,,"('salty', 'broth')",7,,
18389,,,"('fact', 'didnt')",7,,
18390,,,"('like', 'cucumber')",7,,
18391,,,"('overcooked', 'rice')",7,,
18392,,,"('fish', 'clearly')",7,,
18393,,,"('items', 'one')",7,,
18394,,,"('things', 'made')",7,,
18395,,,"('little', 'hard')",7,,
18396,,,"('almost', 'nonexistent')",7,,
18397,,,"('comes', 'around')",7,,
18398,,,"('shame', 'sushi')",7,,
18399,,,"('like', 'pulling')",7,,
18400,,,"('little', 'dark')",7,,
18401,,,"('another', 'chinese')",7,,
18402,,,"('food', 'pay')",7,,
18403,,,"('rude', 'said')",7,,
18404,,,"('though', 'will')",7,,
18405,,,"('pieces', 'avocado')",7,,
18406,,,"('money', 'really')",7,,
18407,,,"('meal', 'nothing')",7,,
18408,,,"('bit', 'confusing')",7,,
18409,,,"('mussels', 'good')",7,,
18410,,,"('disappointing', 'considering')",7,,
18411,,,"('check', 'just')",7,,
18412,,,"('dish', 'fried')",7,,
18413,,,"('seem', 'right')",7,,
18414,,,"('night', 'birthday')",7,,
18415,,,"('sushi', 'south')",7,,
18416,,,"('dishes', 'bland')",7,,
18417,,,"('home', 'can')",7,,
18418,,,"('back', 'yet')",7,,
18419,,,"('also', 'seems')",7,,
18420,,,"('limited', 'time')",7,,
18421,,,"('completely', 'done')",7,,
18422,,,"('just', 'aware')",7,,
18423,,,"('across', 'us')",7,,
18424,,,"('years', 'thought')",7,,
18425,,,"('rolls', 'sounded')",7,,
18426,,,"('significantly', 'better')",7,,
18427,,,"('menu', 'least')",7,,
18428,,,"('ate', 'rice')",7,,
18429,,,"('10', 'get')",7,,
18430,,,"('go', 'better')",7,,
18431,,,"('thought', 'wow')",7,,
18432,,,"('looking', 'food')",7,,
18433,,,"('spent', 'meal')",7,,
18434,,,"('just', 'someone')",7,,
18435,,,"('honestly', 'terrible')",7,,
18436,,,"('later', 'walked')",7,,
18437,,,"('theyre', 'charging')",7,,
18438,,,"('order', 'carry')",7,,
18439,,,"('slightly', 'disappointed')",7,,
18440,,,"('lack', 'professionalism')",7,,
