,1-Gram,Frequency,2-Gram,Frequency,3-Gram,Frequency
25996,,,"('im', 'walking')",7,,
25997,,,"('pro', 'tip')",7,,
25998,,,"('lot', 'confusion')",7,,
25999,,,"('kimchi', 'soup')",7,,
26000,,,"('pieces', 'cucumber')",7,,
26001,,,"('ready', 'within')",7,,
26002,,,"('note', 'really')",7,,
26003,,,"('anything', 'want')",7,,
26004,,,"('come', 'mind')",7,,
26005,,,"('repeat', 'business')",7,,
26006,,,"('went', 'bad')",7,,
26007,,,"('ordering', 'spicy')",7,,
26008,,,"('well', 'though')",7,,
26009,,,"('fish', 'size')",7,,
26010,,,"('brought', 'little')",7,,
26011,,,"('3', 'shrimp')",7,,
26012,,,"('busy', 'think')",7,,
26013,,,"('visit', 'friend')",7,,
26014,,,"('third', 'star')",7,,
26015,,,"('thats', 'place')",7,,
26016,,,"('youll', 'good')",7,,
26017,,,"('else', 'seemed')",7,,
26018,,,"('staple', 'sushi')",7,,
26019,,,"('freshly', 'prepared')",7,,
26020,,,"('seated', 'didnt')",7,,
26021,,,"('people', 'looking')",7,,
26022,,,"('way', 'close')",7,,
26023,,,"('night', 'ill')",7,,
26024,,,"('probably', 'last')",7,,
26025,,,"('since', 'also')",7,,
26026,,,"('back', '2nd')",7,,
26027,,,"('friendly', 'well')",7,,
26028,,,"('bartender', 'really')",7,,
26029,,,"('time', 'decide')",7,,
26030,,,"('taste', 'fried')",7,,
26031,,,"('restaurant', 'instead')",7,,
26032,,,"('quickly', 'waitress')",7,,
26033,,,"('look', 'happy')",7,,
26034,,,"('several', 'types')",7,,
26035,,,"('ive', 'server')",7,,
26036,,,"('just', 'crazy')",7,,
26037,,,"('whole', 'fish')",7,,
26038,,,"('menu', 'absolutely')",7,,
26039,,,"('school', 'kids')",7,,
26040,,,"('order', 'delivered')",7,,
26041,,,"('ok', 'theres')",7,,
26042,,,"('shaped', 'like')",7,,
26043,,,"('just', 'serve')",7,,
26044,,,"('know', 'also')",7,,
26045,,,"('tasty', 'expensive')",7,,
26046,,,"('expensive', 'compared')",7,,
26047,,,"('love', 'first')",7,,
26048,,,"('order', 'teriyaki')",7,,
26049,,,"('tuna', 'got')",7,,
26050,,,"('outside', 'server')",7,,
26051,,,"('couple', 'places')",7,,
26052,,,"('say', 'sorry')",7,,
26053,,,"('order', 'hour')",7,,
26054,,,"('just', 'stand')",7,,
26055,,,"('great', 'delivery')",7,,
26056,,,"('much', 'know')",7,,
26057,,,"('available', 'ordered')",7,,
26058,,,"('really', 'satisfied')",7,,
26059,,,"('good', 'basically')",7,,
26060,,,"('option', 'area')",7,,
26061,,,"('young', 'kids')",7,,
26062,,,"('seems', 'lot')",7,,
26063,,,"('roll', 'king')",7,,
26064,,,"('food', 'pick')",7,,
26065,,,"('working', 'area')",7,,
26066,,,"('top', 'tables')",7,,
26067,,,"('items', 'will')",7,,
26068,,,"('thai', 'style')",7,,
26069,,,"('restaurant', 'spacious')",7,,
26070,,,"('going', 'use')",7,,
26071,,,"('wait', 'around')",7,,
26072,,,"('ok', 'probably')",7,,
26073,,,"('time', 'everything')",7,,
26074,,,"('worth', '4')",7,,
26075,,,"('said', 'closed')",7,,
26076,,,"('class', 'sushi')",7,,
26077,,,"('clean', 'pretty')",7,,
26078,,,"('beef', 'salad')",7,,
26079,,,"('noodles', 'pad')",7,,
26080,,,"('taste', 'sweet')",7,,
26081,,,"('ive', 'rolls')",7,,
26082,,,"('chicken', 'best')",7,,
26083,,,"('ordered', 'scallop')",7,,
26084,,,"('server', 'greet')",7,,
26085,,,"('back', 'without')",7,,
26086,,,"('best', 'pork')",7,,
26087,,,"('sushi', 'us')",7,,
26088,,,"('tiny', 'shrimp')",7,,
26089,,,"('night', 'told')",7,,
26090,,,"('decent', 'outstanding')",7,,
26091,,,"('fresh', 'use')",7,,
26092,,,"('customers', 'order')",7,,
26093,,,"('like', 'thing')",7,,
26094,,,"('restaurant', 'nearby')",7,,
26095,,,"('way', 'treated')",7,,
26096,,,"('35', 'bad')",7,,
26097,,,"('cooked', 'egg')",7,,
26098,,,"('fried', 'garlic')",7,,
26099,,,"('4', 'pcs')",7,,
26100,,,"('give', 'money')",7,,
26101,,,"('soup', 'come')",7,,
26102,,,"('back', 'gave')",7,,
26103,,,"('moved', 'new')",7,,
26104,,,"('like', 'back')",7,,
26105,,,"('bbq', 'ribs')",7,,
26106,,,"('went', 'recommendation')",7,,
26107,,,"('see', 'order')",7,,
26108,,,"('gyoza', 'also')",7,,
26109,,,"('small', 'shopping')",7,,
26110,,,"('appetizers', 'gyoza')",7,,
26111,,,"('experience', 'also')",7,,
26112,,,"('find', 'different')",7,,
26113,,,"('spectacular', 'nothing')",7,,
26114,,,"('customers', 'sushi')",7,,
26115,,,"('favorite', 'went')",7,,
26116,,,"('sushi', 'customer')",7,,
26117,,,"('damn', 'near')",7,,
26118,,,"('didnt', 'rush')",7,,
26119,,,"('attention', 'get')",7,,
26120,,,"('one', 'plus')",7,,
26121,,,"('check', 'one')",7,,
26122,,,"('getting', 'fresh')",7,,
26123,,,"('time', 'ready')",7,,
26124,,,"('rice', 'fell')",7,,
26125,,,"('else', 'didnt')",7,,
26126,,,"('think', 'must')",7,,
26127,,,"('shortly', 'opened')",7,,
26128,,,"('meal', 'fried')",7,,
26129,,,"('bland', 'bland')",7,,
26130,,,"('cool', 'ambiance')",7,,
26131,,,"('cooked', 'steak')",7,,
26132,,,"('seated', 'served')",7,,
26133,,,"('better', 'id')",7,,
26134,,,"('mediocre', 'quality')",7,,
26135,,,"('800', 'pm')",7,,
26136,,,"('noodles', 'egg')",7,,
26137,,,"('long', 'restaurant')",7,,
26138,,,"('pleasant', 'helpful')",7,,
26139,,,"('although', 'small')",7,,
26140,,,"('tried', 'rolls')",7,,
26141,,,"('sushi', 'adequate')",7,,
26142,,,"('made', 'special')",7,,
26143,,,"('take', 'lot')",7,,
26144,,,"('much', 'complain')",7,,
26145,,,"('flavorful', 'sauce')",7,,
26146,,,"('bill', 'added')",7,,
26147,,,"('woman', 'working')",7,,
26148,,,"('person', 'lunch')",7,,
26149,,,"('dry', 'tough')",7,,
26150,,,"('king', 'roll')",7,,
26151,,,"('snow', 'mountain')",7,,
26152,,,"('hour', 'close')",7,,
26153,,,"('water', 'cups')",7,,
26154,,,"('inside', '2')",7,,
26155,,,"('food', 'soon')",7,,
26156,,,"('slow', 'wasnt')",7,,
26157,,,"('sake', 'flight')",7,,
26158,,,"('wasnt', 'salty')",7,,
26159,,,"('orders', 'also')",7,,
26160,,,"('around', 'came')",7,,
26161,,,"('feel', 'kind')",7,,
26162,,,"('table', 'since')",7,,
26163,,,"('love', 'pad')",7,,
26164,,,"('two', 'special')",7,,
26165,,,"('pad', 'woon')",7,,
26166,,,"('food', 'family')",7,,
26167,,,"('order', 'big')",7,,
26168,,,"('little', 'low')",7,,
26169,,,"('spot', 'also')",7,,
26170,,,"('others', 'might')",7,,
26171,,,"('even', 'told')",7,,
26172,,,"('immediately', 'took')",7,,
26173,,,"('better', 'tried')",7,,
26174,,,"('sauce', 'never')",7,,
26175,,,"('thats', 'tasted')",7,,
26176,,,"('since', 'visited')",7,,
26177,,,"('freezing', 'cold')",7,,
26178,,,"('eat', 'quite')",7,,
26179,,,"('waiter', 'know')",7,,
26180,,,"('fast', 'server')",7,,
26181,,,"('street', 'work')",7,,
26182,,,"('1', 'drink')",7,,
26183,,,"('always', 'wait')",7,,
26184,,,"('area', 'server')",7,,
26185,,,"('meal', 'asked')",7,,
26186,,,"('right', 'temperature')",7,,
26187,,,"('enough', 'people')",7,,
26188,,,"('people', 'great')",7,,
26189,,,"('guess', 'shouldnt')",7,,
26190,,,"('much', 'seating')",7,,
26191,,,"('nice', 'love')",7,,
26192,,,"('rolls', 'soy')",7,,
26193,,,"('check', 'want')",7,,
26194,,,"('salad', 'service')",7,,
26195,,,"('really', 'stuck')",7,,
26196,,,"('enjoyed', 'miso')",7,,
26197,,,"('lot', 'restaurants')",7,,
26198,,,"('needed', 'help')",7,,
26199,,,"('1', '3')",7,,
26200,,,"('sushi', 'based')",7,,
26201,,,"('salad', 'noodles')",7,,
26202,,,"('hot', 'tuna')",7,,
26203,,,"('specials', 'come')",7,,
26204,,,"('restaurant', 'st')",7,,
26205,,,"('center', 'table')",7,,
26206,,,"('restaurant', 'asked')",7,,
26207,,,"('group', 'three')",7,,
26208,,,"('night', 'reservation')",7,,
26209,,,"('8', 'different')",7,,
26210,,,"('one', 'owners')",7,,
26211,,,"('tuna', 'bit')",7,,
26212,,,"('impressed', 'ramen')",7,,
26213,,,"('finish', 'dish')",7,,
26214,,,"('servers', 'kind')",7,,
26215,,,"('us', 'however')",7,,
26216,,,"('order', 'entree')",7,,
26217,,,"('area', 'large')",7,,
26218,,,"('bland', 'boring')",7,,
26219,,,"('area', 'lunch')",7,,
26220,,,"('wasnt', 'done')",7,,
26221,,,"('overall', 'favorite')",7,,
26222,,,"('bar', 'came')",7,,
26223,,,"('deal', 'will')",7,,
26224,,,"('restaurant', 'review')",7,,
26225,,,"('ordering', 'togo')",7,,
26226,,,"('delivering', 'food')",7,,
26227,,,"('certain', 'things')",7,,
26228,,,"('sauce', 'thin')",7,,
26229,,,"('whole', 'concept')",7,,
26230,,,"('gave', 'food')",7,,
26231,,,"('place', 'pick')",7,,
26232,,,"('name', 'place')",7,,
26233,,,"('wasabi', 'good')",7,,
26234,,,"('town', 'atmosphere')",7,,
26235,,,"('social', 'deal')",7,,
26236,,,"('roll', 'last')",7,,
26237,,,"('get', 'overall')",7,,
26238,,,"('pleasant', 'attentive')",7,,
26239,,,"('things', 'also')",7,,
26240,,,"('long', 'shot')",7,,
26241,,,"('good', 'combination')",7,,
26242,,,"('maybe', 'great')",7,,
26243,,,"('say', '4')",7,,
26244,,,"('priced', 'menu')",7,,
26245,,,"('appetizers', 'share')",7,,
26246,,,"('correct', 'order')",7,,
26247,,,"('planning', 'go')",7,,
26248,,,"('restaurants', 'nice')",7,,
26249,,,"('just', 'lack')",7,,
26250,,,"('split', 'three')",7,,
26251,,,"('also', 'waited')",7,,
26252,,,"('hadnt', 'eaten')",7,,
26253,,,"('sauce', 'small')",7,,
26254,,,"('weird', 'sushi')",7,,
26255,,,"('seen', 'one')",7,,
26256,,,"('got', 'ginger')",7,,
26257,,,"('entrees', 'arrived')",7,,
26258,,,"('dish', 'made')",7,,
26259,,,"('returning', 'try')",7,,
26260,,,"('awesome', 'deal')",7,,
26261,,,"('orange', 'slices')",7,,
26262,,,"('get', 'thing')",7,,
26263,,,"('meal', 'last')",7,,
26264,,,"('said', 'eat')",7,,
26265,,,"('things', 'come')",7,,
26266,,,"('top', 'gave')",7,,
26267,,,"('salad', 'said')",7,,
26268,,,"('whats', 'menu')",7,,
26269,,,"('way', 'table')",7,,
26270,,,"('right', 'texture')",7,,
26271,,,"('sauce', 'overpowering')",7,,
26272,,,"('actually', 'enjoy')",7,,
26273,,,"('well', 'sure')",7,,
26274,,,"('expect', 'kind')",7,,
26275,,,"('bowl', 'small')",7,,
26276,,,"('fishrice', 'ratio')",7,,
26277,,,"('asked', 'possible')",7,,
26278,,,"('entree', 'menu')",7,,
26279,,,"('one', 'said')",7,,
26280,,,"('half', 'avocado')",7,,
26281,,,"('never', 'happen')",7,,
26282,,,"('anything', 'super')",7,,
26283,,,"('go', 'regularly')",7,,
26284,,,"('delicious', 'shrimp')",7,,
26285,,,"('crunchy', 'outside')",7,,
26286,,,"('pick', 'chopsticks')",7,,
26287,,,"('tried', 'pick')",7,,
26288,,,"('really', 'remember')",7,,
26289,,,"('like', 'sesame')",7,,
26290,,,"('attention', 'details')",7,,
26291,,,"('service', 'give')",7,,
26292,,,"('boyfriend', 'also')",7,,
26293,,,"('gave', 'free')",7,,
26294,,,"('even', 'big')",7,,
26295,,,"('food', 'aok')",7,,
26296,,,"('particularly', 'memorable')",7,,
26297,,,"('see', 'seen')",7,,
26298,,,"('cucumber', 'asparagus')",7,,
26299,,,"('bad', 'took')",7,,
26300,,,"('even', 'cold')",7,,
26301,,,"('wait', 'place')",7,,
26302,,,"('usually', 'comes')",7,,
26303,,,"('took', 'bites')",7,,
26304,,,"('got', 'gyoza')",7,,
26305,,,"('enjoyed', 'spicy')",7,,
26306,,,"('bottle', 'water')",7,,
26307,,,"('extra', 'fried')",7,,
26308,,,"('say', '35')",7,,
26309,,,"('sauce', 'makes')",7,,
26310,,,"('shrimp', 'tails')",7,,
26311,,,"('sauce', 'provided')",7,,
26312,,,"('thats', 'definitely')",7,,
26313,,,"('say', 'price')",7,,
26314,,,"('flavor', 'now')",7,,
26315,,,"('time', '5')",7,,
26316,,,"('manager', 'great')",7,,
26317,,,"('disappointed', 'especially')",7,,
26318,,,"('crowded', 'noisy')",7,,
26319,,,"('full', 'table')",7,,
26320,,,"('following', 'day')",7,,
26321,,,"('go', 'new')",7,,
26322,,,"('played', 'safe')",7,,
26323,,,"('suggest', 'go')",7,,
26324,,,"('hurricane', 'roll')",7,,
26325,,,"('shrimp', 'eel')",7,,
26326,,,"('prices', 'ordered')",7,,
26327,,,"('service', 'come')",7,,
26328,,,"('perfectly', 'crisp')",7,,
26329,,,"('flavor', 'expect')",7,,
26330,,,"('just', 'stared')",7,,
26331,,,"('scoops', 'fish')",7,,
26332,,,"('13', 'full')",7,,
26333,,,"('find', 'seat')",7,,
26334,,,"('depending', 'day')",7,,
26335,,,"('best', 'happy')",7,,
26336,,,"('portion', 'rolls')",7,,
26337,,,"('almost', 'nonexistent')",7,,
26338,,,"('though', 'much')",7,,
26339,,,"('extra', 'effort')",7,,
26340,,,"('roll', 'st')",7,,
26341,,,"('literally', 'every')",7,,
26342,,,"('just', 'wished')",7,,
26343,,,"('drive', 'around')",7,,
26344,,,"('carte', 'prices')",7,,
26345,,,"('location', 'view')",7,,
26346,,,"('dish', 'prepared')",7,,
26347,,,"('taste', 'sauce')",7,,
26348,,,"('fries', 'also')",7,,
26349,,,"('slow', 'never')",7,,
26350,,,"('ramen', 'thought')",7,,
26351,,,"('seems', 'take')",7,,
26352,,,"('pieces', 'spicy')",7,,
26353,,,"('outstanding', 'however')",7,,
26354,,,"('saying', 'place')",7,,
26355,,,"('restaurant', '5')",7,,
26356,,,"('consistent', 'food')",7,,
26357,,,"('much', 'avocado')",7,,
26358,,,"('seemed', 'much')",7,,
26359,,,"('served', 'ramen')",7,,
26360,,,"('make', 'price')",7,,
26361,,,"('design', 'restaurant')",7,,
26362,,,"('special', 'better')",7,,
26363,,,"('curry', 'spicy')",7,,
26364,,,"('side', 'portions')",7,,
26365,,,"('something', 'besides')",7,,
26366,,,"('world', 'good')",7,,
26367,,,"('soup', 'entree')",7,,
26368,,,"('decor', 'fun')",7,,
26369,,,"('better', 'miso')",7,,
26370,,,"('sushi', '12')",7,,
26371,,,"('sushi', 'within')",7,,
26372,,,"('pretty', 'tiny')",7,,
26373,,,"('1000', 'pm')",7,,
26374,,,"('thought', 'flavor')",7,,
26375,,,"('may', 'even')",7,,
26376,,,"('dishes', 'usually')",7,,
26377,,,"('server', 'waited')",7,,
26378,,,"('although', 'nothing')",7,,
26379,,,"('plates', 'table')",7,,
26380,,,"('find', 'waitress')",7,,
26381,,,"('always', 'remember')",7,,
26382,,,"('seating', 'sushi')",7,,
26383,,,"('waitress', 'order')",7,,
26384,,,"('come', 'order')",7,,
26385,,,"('taste', 'chicken')",7,,
26386,,,"('came', 'choice')",7,,
26387,,,"('side', 'overall')",7,,
26388,,,"('pork', 'sliders')",7,,
26389,,,"('restaurant', 'bad')",7,,
26390,,,"('might', 'something')",7,,
26391,,,"('food', 'others')",7,,
26392,,,"('bar', 'clean')",7,,
26393,,,"('got', 'time')",7,,
26394,,,"('look', 'face')",7,,
26395,,,"('order', 'person')",7,,
26396,,,"('sushi', 'poke')",7,,
26397,,,"('restaurant', 'please')",7,,
26398,,,"('little', 'bummed')",7,,
26399,,,"('added', 'sushi')",7,,
26400,,,"('experience', 'ordering')",7,,
26401,,,"('saw', 'another')",7,,
26402,,,"('waiter', 'got')",7,,
26403,,,"('mixed', 'tempura')",7,,
26404,,,"('overall', 'best')",7,,
26405,,,"('2', 'sauces')",7,,
26406,,,"('place', 'left')",7,,
26407,,,"('shrimp', 'im')",7,,
26408,,,"('salad', 'bit')",7,,
26409,,,"('order', 'whatever')",7,,
26410,,,"('something', 'youd')",7,,
26411,,,"('way', 'however')",7,,
26412,,,"('nigiri', 'well')",7,,
26413,,,"('slow', 'bring')",7,,
26414,,,"('fresh', 'salad')",7,,
26415,,,"('3', 'pm')",7,,
26416,,,"('visit', 'week')",7,,
26417,,,"('pieces', 'dont')",7,,
26418,,,"('never', 'see')",7,,
26419,,,"('normally', 'good')",7,,
26420,,,"('much', 'expect')",7,,
26421,,,"('hawaii', 'roll')",7,,
26422,,,"('lunch', 'wife')",7,,
26423,,,"('potential', 'great')",7,,
26424,,,"('time', 'know')",7,,
26425,,,"('time', 'town')",7,,
26426,,,"('small', 'wait')",7,,
26427,,,"('quality', 'experience')",7,,
26428,,,"('passive', 'aggressive')",7,,
26429,,,"('consider', 'good')",7,,
26430,,,"('tables', 'near')",7,,
26431,,,"('experience', 'long')",7,,
26432,,,"('also', 'couldnt')",7,,
26433,,,"('though', 'small')",7,,
26434,,,"('order', 'multiple')",7,,
26435,,,"('place', 'must')",7,,
26436,,,"('times', 'make')",7,,
26437,,,"('rolls', 'prefer')",7,,
26438,,,"('music', 'really')",7,,
26439,,,"('dinner', 'hour')",7,,
26440,,,"('staff', 'better')",7,,
26441,,,"('super', 'thin')",7,,
26442,,,"('mean', 'wasnt')",7,,
26443,,,"('done', 'steak')",7,,
26444,,,"('angry', 'tuna')",7,,
26445,,,"('see', 'servers')",7,,
26446,,,"('us', 'miso')",7,,
26447,,,"('think', 'average')",7,,
26448,,,"('quality', 'doesnt')",7,,
26449,,,"('enough', 'times')",7,,
26450,,,"('think', 'owner')",7,,
26451,,,"('go', 'thats')",7,,
26452,,,"('lunch', 'hibachi')",7,,
26453,,,"('looking', 'quiet')",7,,
26454,,,"('light', 'meal')",7,,
26455,,,"('soup', 'go')",7,,
26456,,,"('celebrated', 'birthday')",7,,
26457,,,"('usually', 'will')",7,,
26458,,,"('just', 'ready')",7,,
26459,,,"('table', 'couple')",7,,
26460,,,"('first', 'go')",7,,
26461,,,"('softboiled', 'egg')",7,,
26462,,,"('minutes', 'hostess')",7,,
26463,,,"('minutes', 'opened')",7,,
26464,,,"('otherwise', 'place')",7,,
26465,,,"('lobster', 'spring')",7,,
26466,,,"('2', 'came')",7,,
26467,,,"('stars', 'tried')",7,,
26468,,,"('place', 'real')",7,,
26469,,,"('theres', 'small')",7,,
26470,,,"('make', 'conversation')",7,,
26471,,,"('ready', 'pay')",7,,
26472,,,"('dry', 'tasted')",7,,
26473,,,"('came', 'best')",7,,
26474,,,"('artificial', 'crab')",7,,
26475,,,"('slow', 'probably')",7,,
26476,,,"('particularly', 'great')",7,,
26477,,,"('hibachi', 'well')",7,,
26478,,,"('definitely', 'prefer')",7,,
26479,,,"('spot', 'want')",7,,
26480,,,"('roll', 'hardly')",7,,
26481,,,"('prices', 'happy')",7,,
26482,,,"('tried', 'best')",7,,
26483,,,"('rice', 'terrible')",7,,
26484,,,"('like', 'portions')",7,,
26485,,,"('people', 'talk')",7,,
26486,,,"('ive', 'already')",7,,
26487,,,"('little', 'thing')",7,,
26488,,,"('pointed', 'menu')",7,,
26489,,,"('delicious', 'go')",7,,
26490,,,"('order', 'felt')",7,,
26491,,,"('said', 'ive')",7,,
26492,,,"('called', 'us')",7,,
26493,,,"('something', 'tasted')",7,,
26494,,,"('better', 'spot')",7,,
26495,,,"('oil', 'used')",7,,
26496,,,"('im', 'unsure')",7,,
26497,,,"('ordered', 'amazing')",7,,
26498,,,"('times', 'wasnt')",7,,
26499,,,"('lot', 'going')",7,,
26500,,,"('get', 'manager')",7,,
26501,,,"('cafe', 'zen')",7,,
26502,,,"('drinks', 'definitely')",7,,
26503,,,"('get', 'asked')",7,,
26504,,,"('sashimi', 'menu')",7,,
26505,,,"('plus', 'ive')",7,,
26506,,,"('recommend', 'take')",7,,
26507,,,"('13', 'people')",7,,
26508,,,"('nut', 'chicken')",7,,
26509,,,"('prepared', 'correctly')",7,,
26510,,,"('steamed', 'fried')",7,,
26511,,,"('dinner', 'happy')",7,,
26512,,,"('ill', 'honest')",7,,
26513,,,"('needed', 'refill')",7,,
26514,,,"('started', 'fried')",7,,
26515,,,"('soup', 'think')",7,,
26516,,,"('immediately', 'noticed')",7,,
26517,,,"('two', 'slices')",7,,
26518,,,"('pay', 'price')",7,,
26519,,,"('name', 'good')",7,,
26520,,,"('steak', 'overcooked')",7,,
26521,,,"('explain', 'menu')",7,,
26522,,,"('limited', 'time')",7,,
26523,,,"('twice', 'since')",7,,
26524,,,"('enjoying', 'food')",7,,
26525,,,"('normal', 'menu')",7,,
26526,,,"('parking', 'back')",7,,
26527,,,"('rolls', 'prices')",7,,
26528,,,"('arent', 'cheap')",7,,
26529,,,"('stars', 'actually')",7,,
26530,,,"('nigiri', 'cut')",7,,
26531,,,"('wait', 'minutes')",7,,
26532,,,"('ground', 'chicken')",7,,
26533,,,"('soy', 'ginger')",7,,
26534,,,"('salad', 'greens')",7,,
26535,,,"('better', 'make')",7,,
26536,,,"('good', 'simple')",7,,
26537,,,"('ordered', 'mixed')",7,,
26538,,,"('lunch', 'soup')",7,,
26539,,,"('okay', 'since')",7,,
26540,,,"('flavor', 'ive')",7,,
26541,,,"('two', 'plates')",7,,
26542,,,"('order', 'new')",7,,
26543,,,"('small', 'house')",7,,
26544,,,"('rolls', 'disappointed')",7,,
26545,,,"('blend', 'flavors')",7,,
26546,,,"('straight', 'sushi')",7,,
26547,,,"('im', 'entirely')",7,,
26548,,,"('service', 'throughout')",7,,
26549,,,"('minutes', 'apart')",7,,
26550,,,"('hot', 'crab')",7,,
26551,,,"('ill', 'check')",7,,
26552,,,"('ready', 'quickly')",7,,
26553,,,"('service', 'sadly')",7,,
26554,,,"('came', 'business')",7,,
26555,,,"('na', 'get')",7,,
26556,,,"('wont', 'visiting')",7,,
26557,,,"('asked', 'kind')",7,,
26558,,,"('crab', 'california')",7,,
26559,,,"('fabulous', 'sushi')",7,,
26560,,,"('entire', 'life')",7,,
26561,,,"('day', 'great')",7,,
26562,,,"('went', 'week')",7,,
26563,,,"('im', 'coming')",7,,
26564,,,"('order', 'sake')",7,,
26565,,,"('nice', 'order')",7,,
26566,,,"('geisha', 'roll')",7,,
26567,,,"('shrimp', 'calamari')",7,,
26568,,,"('better', 'side')",7,,
26569,,,"('empty', 'sushi')",7,,
26570,,,"('city', 'dont')",7,,
26571,,,"('meh', 'ive')",7,,
26572,,,"('lettuce', 'fresh')",7,,
26573,,,"('sauce', 'weird')",7,,
26574,,,"('stood', 'front')",7,,
26575,,,"('food', 'chef')",7,,
26576,,,"('sake', 'sashimi')",7,,
26577,,,"('one', 'maybe')",7,,
26578,,,"('spectacular', 'sushi')",7,,
26579,,,"('arent', 'sushi')",7,,
26580,,,"('brought', 'soup')",7,,
26581,,,"('great', 'tuna')",7,,
26582,,,"('roll', 'filled')",7,,
26583,,,"('wont', 'leave')",7,,
26584,,,"('sushi', 'comparable')",7,,
26585,,,"('sushi', 'rocks')",7,,
26586,,,"('nigiri', 'wasnt')",7,,
26587,,,"('better', 'sashimi')",7,,
26588,,,"('good', 'hoping')",7,,
26589,,,"('great', 'seafood')",7,,
26590,,,"('ordered', 'deluxe')",7,,
26591,,,"('im', 'knocking')",7,,
26592,,,"('fan', 'raw')",7,,
26593,,,"('friendly', 'one')",7,,
26594,,,"('expensive', 'im')",7,,
26595,,,"('actually', 'eat')",7,,
26596,,,"('enough', 'didnt')",7,,
26597,,,"('comparable', 'places')",7,,
26598,,,"('least', 'couple')",7,,
26599,,,"('lunch', 'decor')",7,,
26600,,,"('full', 'hour')",7,,
26601,,,"('thought', 'itd')",7,,
26602,,,"('clean', 'tidy')",7,,
26603,,,"('shrimp', 'fish')",7,,
26604,,,"('dishes', 'try')",7,,
26605,,,"('busy', 'area')",7,,
26606,,,"('salad', 'still')",7,,
26607,,,"('waitress', 'bit')",7,,
26608,,,"('sit', 'window')",7,,
26609,,,"('orders', 'get')",7,,
26610,,,"('environment', 'great')",7,,
26611,,,"('much', 'great')",7,,
26612,,,"('week', 'sushi')",7,,
26613,,,"('unlike', 'sushi')",7,,
26614,,,"('server', 'apologized')",7,,
26615,,,"('take', 'ive')",7,,
26616,,,"('table', 'literally')",7,,
26617,,,"('garlic', 'shrimp')",7,,
26618,,,"('gave', '4')",7,,
26619,,,"('just', 'prepared')",7,,
26620,,,"('fast', 'price')",7,,
26621,,,"('thought', 'average')",7,,
26622,,,"('hadnt', 'received')",7,,
26623,,,"('area', 'hungry')",7,,
26624,,,"('use', 'phone')",7,,
26625,,,"('flavor', 'miso')",7,,
26626,,,"('never', 'put')",7,,
26627,,,"('longer', 'usual')",7,,
26628,,,"('always', 'kind')",7,,
26629,,,"('atmosphere', 'cozy')",7,,
26630,,,"('either', 'dont')",7,,
26631,,,"('way', 'longer')",7,,
26632,,,"('great', 'crab')",7,,
26633,,,"('sauce', 'eel')",7,,
26634,,,"('rice', 'soft')",7,,
26635,,,"('included', 'tuna')",7,,
26636,,,"('get', 'points')",7,,
26637,,,"('average', 'bit')",7,,
26638,,,"('relaxing', 'meal')",7,,
26639,,,"('two', 'tiny')",7,,
26640,,,"('amazing', 'super')",7,,
26641,,,"('reason', 'gets')",7,,
26642,,,"('close', 'place')",7,,
26643,,,"('average', 'id')",7,,
26644,,,"('raise', 'price')",7,,
26645,,,"('said', 'ill')",7,,
26646,,,"('cooked', 'ingredients')",7,,
26647,,,"('sumo', 'roll')",7,,
26648,,,"('name', 'like')",7,,
26649,,,"('restaurant', 'rather')",7,,
26650,,,"('order', 'oh')",7,,
26651,,,"('rolls', 'normal')",7,,
26652,,,"('overall', 'vibe')",7,,
26653,,,"('saw', 'two')",7,,
26654,,,"('half', 'chicken')",7,,
26655,,,"('way', 'across')",7,,
26656,,,"('back', 'small')",7,,
26657,,,"('come', 'much')",7,,
26658,,,"('rice', 'hibachi')",7,,
26659,,,"('sea', 'weed')",7,,
26660,,,"('since', 'good')",7,,
26661,,,"('al', 'carte')",7,,
26662,,,"('menu', 'quality')",7,,
26663,,,"('many', 'vegetables')",7,,
26664,,,"('two', 'trips')",7,,
26665,,,"('prompt', 'attentive')",7,,
26666,,,"('roll', 'paid')",7,,
26667,,,"('sushi', 'koi')",7,,
26668,,,"('menu', 'let')",7,,
26669,,,"('guess', 'id')",7,,
26670,,,"('delicious', 'much')",7,,
26671,,,"('time', 'drive')",7,,
26672,,,"('isnt', 'necessarily')",7,,
26673,,,"('cheese', 'salmon')",7,,
26674,,,"('scorched', 'earth')",7,,
26675,,,"('finished', 'drinks')",7,,
26676,,,"('zaru', 'soba')",7,,
26677,,,"('sushi', 'boss')",7,,
26678,,,"('napkins', 'silverware')",7,,
26679,,,"('least', 'theres')",7,,
26680,,,"('tiny', 'rolls')",7,,
26681,,,"('people', 'behind')",7,,
26682,,,"('soup', 'pad')",7,,
26683,,,"('fresh', 'lot')",7,,
26684,,,"('like', 'charge')",7,,
26685,,,"('will', 'eating')",7,,
26686,,,"('like', 'extra')",7,,
26687,,,"('instead', 'chicken')",7,,
26688,,,"('just', 'matter')",7,,
26689,,,"('else', 'tasted')",7,,
26690,,,"('shared', 'sushi')",7,,
26691,,,"('time', 'spicy')",7,,
26692,,,"('jalapeno', 'roll')",7,,
26693,,,"('now', 'since')",7,,
26694,,,"('times', 'still')",7,,
26695,,,"('food', 'style')",7,,
26696,,,"('keep', 'track')",7,,
26697,,,"('skimpy', 'fish')",7,,
26698,,,"('food', 'times')",7,,
