"","business_id","text","topi"
"2003","Kk8sIQGaYCA-SQjgDZ8pBw","Lovely food, lovely people. I brought my own chopsticks, and our waitress very kindly took them to wash for me.",2
"2004","qIBVyVbf9_2-62bh012JXg","So amazing. Flying Dragon roll is incredible. Raman is also amazing!!!",1
"2005","qIBVyVbf9_2-62bh012JXg","Such good sushi rolls and fast efficient service! Very clean, modern, has a bar and sushi bar, exposed beams, great lights, decor and great environment. Definitely would recommend",2
"2006","LIVL3r0LDrKl2RwbQ6TY8w","Ok,  so good.  Touch screen order system. Fast fresh and tasty. Come hungry :)",1
"2007","LIVL3r0LDrKl2RwbQ6TY8w","Try the money roll with shrimp! Don't miss the Green Tea with Ginger Lime syrup.",2
"2008","kqILsuvTSSW6v82S-_9jRg","The board on their store is so discolored that you can't read. Only visible letters are ""Selected Asian Eatery"". It is in stripmall where Panini Bread Cafe and House if Gyros are located.",1
"2009","kqILsuvTSSW6v82S-_9jRg","The quality is just as delicious, maybe even better, than the high priced sushi bars downtown. The sushi is so good and fresh but what really surprised me were the dumplings. I took one bite and instantly wanted to order more. They were soooooo good. Everything I have tried there has exceeded my expectations, by far. 

Not only is the food great, but the service is amazing. They make you feel like a VIP even if you are only spending $15. 

GREAT FOOD. GREAT SERVICE. GREAT PRICE.",2
"2010","i2hgvg7Yag7Wfc3HVN-X1g","The miso soup was good, the ceviche salad was mediocre the greens looked like the were from last week, wasabi shumai tasted off but my bf liked it so maybe it was just me, the seafood udon mostly had chicken in it, one mussel and hardly any other seafood in it for $17, the conch was not fresh",1
"2011","i2hgvg7Yag7Wfc3HVN-X1g","Love this place .  
Fish is fresh, the restaurant is clean, the staff is friendly, and the prices are right on . 
The owner Sean actually works here as the lead Sushi Chef . 
Highly recommend if you are in the French Quarter and just need sone great sushi and a place to escape the madness",2
"2012","WGfnSTCWAzk1xqtkJVB7RA","I love this place. On Tuesdays they have Happy Hour from 5-7 (must be seated by 6:30) with 40% off all their House Rolls. The Loco Roll, Spicy Salmon Tempura and Mango Roll are my favorites. Also try the Tuna Tartar! Sooo good. I go about once a week--drooling thinking of it now!",1
"2013","WGfnSTCWAzk1xqtkJVB7RA","Stay Away!! Horrible management customer service & also wouldnt honor Groupon nor value paid! :(",2
"2014","TIFAgl8Ys7EsMbp6tjXZtg","Heaven send us a Chuckie Cheese for the yappy yuppies to bring thier broods and a Piccadilly Cafeteria for the blue hairs. This used to be such a quiet, and romantic place to dine. Will be glad to see Thai and sushi die off as a ""fad"" or ""place to be scene"" so that folks that enjoy the food can come and not wait in line to have screaming brats run between the tables while thier parents shout about how important thier lives are. Rant off",1
"2015","TIFAgl8Ys7EsMbp6tjXZtg","Green curry with any choice of protein is the choice of true Thai champions that frequent Bangkok  Sushi. As they are known for thier too shelf sushi, try the curries!!!

BTW leave your noisy yuppy unruly run around and screaming brats at home!",2
"2016","MWdO8vvXEtswuBM4wOgVzw","Order the spicy salmon roll with fresh jalepeno, if you like things a bit spicier.",1
"2017","MWdO8vvXEtswuBM4wOgVzw","Now we hanh out every Saturday night.
5 weeks in a row!
Do I need explain more?",2
"2018","Qo0_SfNe3VyJWp3Ghiv42Q","Sister-restaurant of Sushi Nami in Paoli.",1
"2019","Qo0_SfNe3VyJWp3Ghiv42Q","From June 1st 2018 on they will open 7 days a week and delivery service will be available.",2
"2020","4yxS1sLRoABSmU-k5dXdwg","The chef here works on presentation and not on quantity. Very excellent in a city where quantity instead of quality rules. How refreshing !  No wasabi and no soy tonight. Each dish carries it's own flavor. Thank you chef Erra.",1
"2021","4yxS1sLRoABSmU-k5dXdwg","Best fresh sushi in Nevada!

They will tailor the menu to your dietary need (gluten free, vegetarian, or anything).

I just can't say enough good things, just go there and enjoy for yourself!",2
"2022","AAQ3g1ufbkOEuPg4JJ3YnQ","Tucked away but a great restaurant, we will def be back, fantastic service & atmosphere!
We had Tuna Bombs, rangoon aps.  Bombs were a unique rose shaped avocado wrapped spicy tuna and very good (see pic)!

For dinner we had:
-Pear Roll which was fine.
-Kamikaze roll had a huge portion of avocado, we'd order this again (see pic)
-North Tampa Roll which had mango, sweet but not too sweet and was packed (see pic)
-Tempura Shrimp which we wanted to be like a traditional Mexican roll but want",1
"2023","AAQ3g1ufbkOEuPg4JJ3YnQ","Stopped in for a quick bite. To my  surprise it was happy hour. Rare to see happy hour on a weekend. Had the spicy tuna roll ,Godzilla roll as well as tuna sashimi. All very fresh and visually appealing would definitely go back!",2
"2024","A_lsaliw6jk7DQV6rTfY_A","Valet is $12 cash but there is a parking garage w one hour free",1
"2025","A_lsaliw6jk7DQV6rTfY_A","Ask for a side of white rice with the Sisig and Adobo Pork Belly. And eat it with a fork and spoon ;) Sarap Naman!",2
"2026","qOrd_jWT3e16_wwRSpvYwQ","Rebranding hence new menus and our waitress said they probably replaced all the chiefs and perhaps even the managers...? Service is so slow, got here at 6:00 pm and just finished our appetizers...SERVICE IS SO FREAKIN' SLOW and it's 7:20 pm!",1
"2027","qOrd_jWT3e16_wwRSpvYwQ","Go to their website to check for specials first! Menu Price: $36.95 / Online Price: $25.95. Bill arrives. Charge: $36.95 / Cost Paid: $25.95. Why you may ask? Because I told you to check online first dummy! But Seriously - You actually have to mention you saw the online special price! Crazy Huh?",2
"2028","WtdUJk7QBcuLTS3uVcVVKA","In the old Napa Sonoma spot at Plumbgate",1
"2029","WtdUJk7QBcuLTS3uVcVVKA","We tried to go there today before succulents and wine and it was permanently closed! Bummer we were so excited to try it.",2
"2030","3pc7aRkKohVPRPlwDac3tQ","Excellent service, great food.",1
"2031","3pc7aRkKohVPRPlwDac3tQ","If you get a combo meal, it's enough to feed two people. The combos come with corn and potatoes.",2
"2032","WuedgEScR8lhoFFmtfFrCA","For a fast food styled sushi place it's surprisingly good and much is quite fresh.",1
"2033","WuedgEScR8lhoFFmtfFrCA","Check out the new Customer Loyalty card, good deal if you eat here often.",2
"2034","Pq-40zA90KNO_GK54EnuuA","Beef pho was sooooo wonderful. Very friendly service. Definitely becoming a regular.",1
"2035","Pq-40zA90KNO_GK54EnuuA","The portions are BIG. Order different things wih friends and share!",2
"2036","-THauPUGjEYdwUAne95wWg","Awesome Asian food!!",1
"2037","-THauPUGjEYdwUAne95wWg","Sushi was good and fresh. Staff was nice. I'll be back.",2
"2038","9DJhhBqQSu-gTBwaqdhgpQ","All the nigiris and rolls are made super petite. I can try everything on the menu and not be full. I guess that could be a good thing if you're looking to try everything but a long meal if you want to just fill up on your favorite rolls because you keep on having to ask them to make more.",1
"2039","9DJhhBqQSu-gTBwaqdhgpQ","I was told that the owners are splitting up and no longer partners.  One guy is turning this location into Sushimi's...the other guy opened up his own Hiroba in Sparks!",2
"2040","3XDHJmmBZ6TaqHTykXG7pw","This is such a beautiful place, calm, clean and friendly. Food is fresh made. Right in downtown Lutz.",1
"2041","3XDHJmmBZ6TaqHTykXG7pw","People are super nice, spicy basil chicken is delicious as well as their miso soup.",2
"2042","oHxmQ83FfYbxA_AA72aYgg","Great Thai dishes!",1
"2043","oHxmQ83FfYbxA_AA72aYgg","Awesome food. Great vibe. Great place to mingle !",2
"2044","giGFpZkRy89cUzgTuyfNGA","Food is usely fresh.  Sushi bar and
 habachi bar excellent .",1
"2045","giGFpZkRy89cUzgTuyfNGA","Very nice place, but stay away from the tubs of ice cream & sherbet.  U and eb",2
"2046","gkrDiCU_sRZKwuBlhEzv6A","Incredible sushi!  Especially enjoyed the double eel roll and SST hand roll.",1
"2047","gkrDiCU_sRZKwuBlhEzv6A","Kimmel center members and subscribers will enjoy 10% off bill for entire party",2
"2048","cv-SmPhbpwQCtlI2Q7KJIQ","Good food good service nothing out of this world but I wasn't at all disappointed. I had the beef and broccoli and the steamed dumplings both were fresh and delicious. Prices were very reasonable",1
"2049","cv-SmPhbpwQCtlI2Q7KJIQ","DISGUSTING. Do not get teriyaki anything here. Tofu Veg Teriyaki had TWO pieces of broccoli & a POUND of greasy onions, a couple burned snow pea pods, and canned mushrooms. The tofu was BREADED with disgusting bread crumbs that was disguised by the teriyaki for the 1st bite.  I'm talking eggplant parm kind of breadcrumbs. I do not want that or the pound of steak onions in my Asian food please. I had to call about the ginger ""dressing"" on the salads - there's MAYO in it wtf. Salmon was gross too.",2
"2050","P_tVsYgManAZNXE0fKVBzw","Love the lunch special and the fact it last until 4! My favorite hibachi restaurant",1
"2051","P_tVsYgManAZNXE0fKVBzw","Dirty. Just dirty. If what you can see is dirty, then how bad is the kitchen?",2
"2052","MwwCeoby8xfACNV2TpwETg","Ate on a chow.com recommendation. Not the greatest--bland, greasy. We ordered more than we needed based on the waiter's recommendation, so although full, were not satisfied. $55+ tip for 2/Sat lunch. tempura, pancake, kalbi, cod casserole (soup).",1
"2053","MwwCeoby8xfACNV2TpwETg","Solid korean food. Came for sesame place and stopped by for dinner. Kalbi tang and dduk mandoo gook were as good as any korean food in the dc/md/va area.",2
"2054","6PEM9QysQrUjJks9Rm7lng","Weekday Lunch Mongolian Bowl = $8.50 = full belly!",1
"2055","6PEM9QysQrUjJks9Rm7lng","Bismal service, food and atmosphere. Can't imagine much worse.",2
"2056","0FVZYtFtnysTgBXzPkS7CA","Exemplary service. Fresh sushi. And inviting decor with soft music. BYOB is a plus!!",1
"2057","0FVZYtFtnysTgBXzPkS7CA","Update! Sake has reopened in the new shopping center! (Previous comment: Sad to report the building is being torn down - Saku is closed for good.)",2
"2058","PlOLeg4BCkRB4vfgWcXxTg","Yummy! Hot sake, miso soup, spicy tuna roll, yellow tail sashimi, fresh salmon nigiri... all very fresh.  :-)",1
"2059","PlOLeg4BCkRB4vfgWcXxTg","My 3 year old daughter just looked at me and said, ""This is a pretty cool place. We should come here anytime"". FYI- $5 select rolls on Thursdays!",2
"2060","vC2Yt0Cdm5x0K-a78vQU8g","Come early and stay late - it's an entire evening of excellent food, drinks, and music!  This is a great place for your special friend without the bar scene!",1
"2061","vC2Yt0Cdm5x0K-a78vQU8g","For valet parking, the best approach is from 3rd to 4th on Union. It's complementary, but you will need to have the stub validated. Just ask your waiter (who will probably have already asked you!)",2
"2062","3FPi2yKCIh0Hh3iBg8faYA","Salmon nigiri, Tokyo roll, and Oishi roll was the bomb.com//note to self always go for spider and salmon crunch rolls",1
"2063","3FPi2yKCIh0Hh3iBg8faYA","The sushi is BITE-SIZED which makes a big difference!! Delicious and fun to eat...enjoyable for kids too!!",2
"2064","6bp2Emcb08eahoHRJ6yHPw","Order your steak or tuna rare. It will be medium to medium rare. Anything else will end up being cooked well, since the grill is so hot.",1
"2065","6bp2Emcb08eahoHRJ6yHPw","good prices on their lunch specials...authentic Japanese music!  i do not recommend the Negimaki appetizer...the beef was too thick and overcooked.",2
"2066","gjI_m3qa5WkYzKKXapYETw","The Lunch sushi roll is a great deal - fresh  and tasty.",1
"2067","gjI_m3qa5WkYzKKXapYETw","Have seen Ming Village on several occasions but never came in. Tried it for lunch today. Usual chinese offerings slightly upscale and well appointed interiors. Very hospitable and was promptly seated and served. Got the Chicken with garlic sauce. Chicken was tender and sauce not very hot or spicy. Had the taste and was fresh. $10 for a chinese lunch maybe in higher side. They also have sushi",2
"2068","Bd3Vr9VyRZishhKR8dni3Q","the lunch specials are full-sized. definitely a solid deal - entree, rice, and soup (not pictured) under $10.",1
"2069","Bd3Vr9VyRZishhKR8dni3Q","Delicious! Fresh fish, yummy and varied rolls. They even offer rolls with no rice for the dieters. Outside seating, too. 

Friendly staff every time, that makes terrific recommendations. 

my favorite rolls are the thanksgiving roll, butler 2, sexiest man roll.",2
"2070","Iw2REl6nkQn_Svzb1I-H2Q","A new favorite sushi spot with their AYCE menu. The fried banana dessert is delicious, but huge! Share!",1
"2071","Iw2REl6nkQn_Svzb1I-H2Q","Too salty with similar taste for all meals",2
"2072","riwJWxj4850tGBhRahDt7g","By far the BEST sushi place in Delaware. It's like Jesus wrapped his holy finger in nori and served it to my mouth like a golden, gem-crusted eagle would do to its young; n a nest of emotion with unhatched eggs of pure contentment and gustatory wonder.",1
"2073","riwJWxj4850tGBhRahDt7g","Party tray is a great deal. 7 rolls (48 pieces) for $40.",2
"2074","JFxPEOpLWTXS42zg1uAJvQ","Love this place! All you can eat $25. Sometimes they have groupons available 50%off. And is BYOB, family restaurant with great service. What else can you ask for?",1
"2075","JFxPEOpLWTXS42zg1uAJvQ","RIP Mino. For 20 YEARS our favo spot. never go back. Quality from A to D. Tried to quietly,kindly let waiter know of disappointment, loyalty. After ""chef""cursing him out ,waiter came back.""just want this bad experience getting worse by the minute to be over, know I'm paying 58 dollars for a meal we didn't eat has me a little pissed off""   seafood in entree for door stops, hot plate coasters, or say,fossil collecting? Nothing like the feeling of getting raped AND abused on Valentines Day.",2
"2076","fOgT1JeHDEwI5KWYwgbggw","We come here for the All You Can Eat sushi which is usually a good deal, but it seems the rice blocks keep getting bigger and bigger...",1
"2077","fOgT1JeHDEwI5KWYwgbggw","I suggest trying the Philly roll (smoked salmon, cream cheese & chive) or the Cali (especially ppl that are just trying sushi for the first time, its very mild)the honey roll is great too!",2
"2078","aEZdzmzcpqgaaf7dYfieJg","Bring your coat - if it's freezing outside, it's freezing inside.",1
"2079","aEZdzmzcpqgaaf7dYfieJg","Ordered online, quick pickup. Lunch time is packed. Great food! I'm",2
"2080","qkMMO794-59404bUiJ1Odg","Stopped in on my way home to check out the new neighborhood spot. Very impressive. The menu was incredible, the market area was convenient and well stocked, coffee bar located close to the door for the quick morning pick-me-up. Can't wait to come in and taste the gooseberry and lamb flatbread along with their other innovative menu items. A loud round of applause for central table",1
"2081","qkMMO794-59404bUiJ1Odg","Burger and turkey club are very good.  Even better is the pepperoni pizza-the two slices plus house salad (delicious dressing) lunch combo is a winner!",2
"2082","DBSsY0WloqbYcPcDJWeKOw","Delicious and HUGE portions! The new space is beautiful. Sooo glad Miga is back!",1
"2083","DBSsY0WloqbYcPcDJWeKOw","Everything was good,but ask them first if you have a groupon or other voucher in order to combine with the free seafood pajeon first time check in from yelp!",2
"2084","pPQXzIIbqLoS3axeYsOx5Q","Amazing what happens when you get around real people and shed the negative energy. I wasted over a year of my life glad to be free and loving life again",1
"2085","pPQXzIIbqLoS3axeYsOx5Q","$5 sandwiches on Wed. Mine was hot and tasty. Enough fans outside to make it bearable. See y'a next time.",2
"2086","DJFxBTBIgYErzKS5cA_LiQ","Disappointed happy hour only takes place on their sterile, indoor patio. Love the sushi though!",1
"2087","DJFxBTBIgYErzKS5cA_LiQ","Overpriced food & rude bartenders.",2
"2088","j8jO9qn_KB_Lt9zcZWIheQ","Vegetarian ramen pretty bland. Non vegetarian ramen awesome.",1
"2089","j8jO9qn_KB_Lt9zcZWIheQ","ramen not so great, as i was leaving i noticed the worker making food and talking on  cellphine at the same time. didnt even change her gloves...wtf yo",2
"2090","IJ0Z9VIHHw2NEqJdmGHIhg","The prices, people and most importantly sushi is amazing!!!",1
"2091","IJ0Z9VIHHw2NEqJdmGHIhg","Everything is so fresh and tasty, esp Veg rolls. Friendly service. Best for takeout",2
"2092","Cjb6F4tUM3B5Z7eV2lhfMg","Closed tonight! Will reopen tomorrow, Feb 23, 2018.",1
"2093","Cjb6F4tUM3B5Z7eV2lhfMg","Canned drinks that aren't refilled (much like the 50s and 60s when refills were charged separately)",2
"2094","BRl-KarobZBNuCvhz5RWKg","Solid, quick, and right around the corner. One of the better sushi places in Philly.",1
"2095","BRl-KarobZBNuCvhz5RWKg","Very good.  Ordered take out from this place 2 nights in a row.",2
"2096","Eyry2fIukkWGzoBd7NGWJw","Very yummy! I ordered delivery from UberEats, delivered quickly.",1
"2097","Eyry2fIukkWGzoBd7NGWJw","This place is DELICIOUS! I love the location, so close to my house. You get a lot for your money! The rolls look and taste fabulous, very fresh!!  They deliver within 2 miles of the location. They opened recently, so dont be alarmed if the place is not packed.  Its top on my list! Its a must try, especially if you live in the area.",2
"2098","zf10JmXNZFljGl3IgWW-Lg","The smart roll is an awesome deal and a great way to try different types of sushi. And at lunch time you get a free miso soup with it. But they are strict with the $10 card minimum",1
"2099","zf10JmXNZFljGl3IgWW-Lg","Get takeout. Otherwise prepare to have dinner ruined by stupid UPenn kids.",2
"2100","Ktfl6gzqp4kWBYCpa2r35g","The staff were very friendly, but I don't have enough experience with sushi to judge the food. The happy hour specials were very inexpensive.",1
"2101","Ktfl6gzqp4kWBYCpa2r35g","Is this place out of business? Went by the other day and they were closed. No signs indicating times and looked deserted",2
"2102","D48I-imYNjFo9bmsiZc-YQ","They are BYOB but there's a liquor store right next to the place. It's got a lot of crazy beers you maybe haven't even heard of and they are awesome!",1
"2103","D48I-imYNjFo9bmsiZc-YQ","Helpful tip: photograph and advice your server of the hair you find within your food as soon as it comes out as evidence to manager who will try to suggest you are the one at fault and will refuse to take ownership of the mistake or discount the meal. Also be aware: a mouse has been seen scurrying across the corner wall of the floor, which of course she still refuses to acknowledge.",2
"2104","k127WqCA38YQ4OU5AjaH4g","Wonderful food!! Steak teriyaki dinner was big enough for two people - not bad for $16! Deep fried spicy tuna roll was almost as good as my favorite from San Francisco! Yum!!",1
"2105","k127WqCA38YQ4OU5AjaH4g","Agedashi Tofu & Dancing Tuna Roll are great!! Miso soup is very flavorful, not just salty like some places.",2
"2106","KQnzEi-xfHlqUIRUZByTvw","Look at the menu online before you go if you're short on time.",1
"2107","KQnzEi-xfHlqUIRUZByTvw","If you are picking up an order to go here during the day, Please Please Please don't park in the alley!  You are blocking access to parking via the alley for people trying to get to work. While you're picking up lunch, someone is circling the block numerous times waiting for the alley to clear.",2
"2108","ELgR35KIlpuTMeWi6tFP7g","good (v. pricey) food, nice space, but unbelievably annoying, loud bass-thumping oontz oontz music, at least on the weekends. ugh.",1
"2109","ELgR35KIlpuTMeWi6tFP7g","We loved the ambiance and sushi when we lived in Delaware but there is one item which needs to be removed from the menu as its an absolute disappointment - the Hot n Sour Soup.  Its so bad that customers would be less disappointed by it just not being on the menu.  Serious.  Miso soup is very good though.",2
"2110","8Vk_2t7hQI02IhpcRnfAIw","To top off the horrible food, the owner of this ""business"" is a condescending asshole who apparently can't accept that his ramen stinks more than his . Rather than reflecting on the lack of quality in his food he resorts to insulting his customers that have already had a bad experience at his so called ""restaurant."" Wouldn't spend another dime at this place & advise everyone else to do the same.",1
"2111","8Vk_2t7hQI02IhpcRnfAIw","I should have known better but got talked into this place by a hostess at the nearby AC Hotel. Bao is tasty. You can skip the rest. But this tip doesn't matter because in Tucson there aren't many other options.",2
"2112","IFbkXHKk6WYrRb-g_wAFeQ","Serves beer wine and sake!",1
"2113","IFbkXHKk6WYrRb-g_wAFeQ","Surprisingly busy on a Tuesday night. The hibachi came with a lot of food. The sushi was solid.",2
"2114","X92wH5Y38oxvIHPUA1c6fQ","First time here and it's amazing!! I love the atmosphere, really modern.",1
"2115","X92wH5Y38oxvIHPUA1c6fQ","Bukko will be closed starting around 11/7/16 and will have their grand opening in 3 weeks!",2
"2116","r0g6naqWCKdKcTWuYibtNQ","Sushi is always delicious ... HH 5-7 with great menu prices!  Was a bit surprised to see the workers sitting right up at the sushi bar when we walked in ... & Instead of getting up (for us to sit there)
we ended up sitting other side of sushi bar where we had a 0 view of anything .... (??) shouldn't wait staff & workers be trained to put customers 1st.

My server was great!",1
"2117","r0g6naqWCKdKcTWuYibtNQ","Such a great vibe. 

Visiting from out of town ; random sushi joints can be hard to find. Even good ones.

This place is fantastic. Great vibey music, great prices, and just the right amount of light. 

I'd def make this a date night vibe with my woman if she was with me. 

Don't miss out on this spot!",2
"2118","d-cajJNm80ee4YyGARtbUg","Wonderful sushi and amazing service!  We are a regular now.",1
"2119","d-cajJNm80ee4YyGARtbUg","Order the Father's Day special roll and get a free beer or cold saki!",2
"2120","8wTLePO7erXmXTFjeSGSOA","Fresh sushi, nice atmosphere, salmom skin roll surprised with excellent smoky flavor",1
"2121","8wTLePO7erXmXTFjeSGSOA","Great place for Thai food! I was only in the mood for comfort food so I had the chicken and rice soup and a spring roll. They were both delicious. I tasted a curry dish and it was great as well.",2
"2122","3g_uw-tEbbTrsPBg1jWIDA","Terrible food n service",1
"2123","3g_uw-tEbbTrsPBg1jWIDA","Food & atmosphere were fantastic! Lots of food choices from sushi to steaks.",2
"2124","EwWcloIMj8zflH5Dc16-nw","This place is amazing, the fish is really fresh. Probably one of the best spicy tuna rolls I've had and the salmon nigiri is excellent also. Everything was great, nice staff and very clean and cozy.",1
"2125","EwWcloIMj8zflH5Dc16-nw","If you're into fusion sushi don't come here. If you're into traditional Japanese sushi/ cuisine then definitely come here! Sit at the bar",2
"2126","x-8eEo5Vo4Eb27sI8oO2wg","3 Rolls: Shrimp Tempura, Chicken Tempura, Mexican. Super Tasty!",1
"2127","x-8eEo5Vo4Eb27sI8oO2wg","My favorites are the Angel Hair, Mexican, and Florida rolls.  They also have daily sushi happy hour which differs between weekdays and weekends.",2
"2128","O_wuhNjqLiWvRcYfbHw7Ag","Went to this place because of a groupon and I'm in love! The fried rice is so good! Also, I got the hibachi salmon dinner and the salmon was cooked perfectly! The best part, it was three large pieces!!",1
"2129","O_wuhNjqLiWvRcYfbHw7Ag","It was such a great experience! The sushi came out on a plate that was beautifully decorated! The clear soup was delicious; the squid salad was awesome; everything was terrific! The fried Oreo and ice cream dessert it was so amazing and such a great idea! Definitely recommend the place!",2
"2130","MiAG-Q8SjjHNEnN5MaEEjw","This is the only Benihana in the area. Service can be spotty. Like downright terrible to great. They charged my friend for a sushi roll she didn't order, she called back like 5 days later after she realized and the manager offered no help, he even was evasive about his last name. I'm hoping my service this time will be good. I'm crossing my fingers.",1
"2131","MiAG-Q8SjjHNEnN5MaEEjw","Its time to get a crew or two to experience this months Benihana.  June is awesome!!! salad, soup, steak (filet mignon) and chicken for 2, hibachi shrimp, and veggies, yum-yum sauce, & green tea.  $49",2
"2132","rJ0ZHOZ3bhu59d-5KYMJyA","Nice interior. You can do a la cart or AYCE sushi. Definitely worth the money.",1
"2133","rJ0ZHOZ3bhu59d-5KYMJyA","Always love all you can eat sushi! The friendship roll & tiger roll was delicious!",2
"2134","XK9xlGjYD82YVlWhsYaetA","After the Heart concert, we stopped in for happy hour. I'm so hungry... Chicken Lettuce Wraps
 and Chicken Wings. Yum.",1
"2135","XK9xlGjYD82YVlWhsYaetA","My opinion of this place was horrible. We ordered a roll called Lava and it was decent. We also ordered the teppan new York steak combo with scallops and they only gave us three pieces of steak and 2 pieces of scallops. The steak had already been cooked because it was nearly brittle. We ordered fried rice, and it tasted like cafeteria food. In all we paid $47.00 for 5 pieces of sushi and a horrible new York steak combo.",2
"2136","oS4DIHxzZXBh7aRIXuHkuA","There is a parking lot just behind that they validate on. Also the street parking is free after 5pm and the valet is $6 out front!",1
"2137","oS4DIHxzZXBh7aRIXuHkuA","If you were also a lover of the David Backes roll, it's on the menu under a new name. Tale of Two Fishes (or something like that). Many other rolls were recently renamed so ask if you don't see your favorite!",2
"2138","7R7eE6yIQ3kRtOF0HrzJeQ","Formerly known as Ploy Thai- now called Thai Lanna located in cross creek BEST THAI IN TAMPA",1
"2139","7R7eE6yIQ3kRtOF0HrzJeQ","The owner was very nice! Told us that for our next visit we should come at lunch time because the prices will be better",2
"2140","0dFeimiXpwXAC445r9xsVQ","Terrible customer service this visit. Waited in line for 10 minutes to be told to sit down for dine in service. Signage would help. The whole counter crew was supremely disorganized. The first visit we had here was excellent, so maybe this was a fluke.",1
"2141","0dFeimiXpwXAC445r9xsVQ","They offer healthy options (Brown rice or Spring greens) as  base for Poke bowl.",2
"2142","qNxVCnU7uAEWl1uK50ONqg","First time.  Had sushi from the conveyer belt.  Not so fresh and the owner or manager was a pest who appeared to be drunk.",1
"2143","qNxVCnU7uAEWl1uK50ONqg","Rude. Gross. Food wasn't good. Don't waste your time or money coming here.",2
"2144","3Sxj2NQ-2Gr06qoax1R-Kw","Happy hour M-F 5-7. Sweetness",1
"2145","3Sxj2NQ-2Gr06qoax1R-Kw","AMAZING food and friendly service AND nice atmosphere. Worth a repeat trip",2
"2146","7FAu3RT5V4baRyePoG-_xw","So they started holiday event, free one hot sake per person and bogo beer during dinner AND happy hour  at 11am to 2pm $16.95! Great deal!!",1
"2147","7FAu3RT5V4baRyePoG-_xw","Don't get the pizza roll, looks and sounds cool but the fact it has all different types of fish mashed together instead of just one makes it not very good in my opinion.",2
"2148","lM7XL1ZWh2GQOlT9HJoZaw","Good sushi however full of too hard crunchy bones or skins (not sure what it was) and too much rice for my picky taste. Would come again to try more.",1
"2149","lM7XL1ZWh2GQOlT9HJoZaw","Don't order takeout at the restaurant.  You'll be put at the bottom of the stack, moved to a table almost in the bathroom, ignored, while you watch diners, who arrived after you, eat, and be told by the 13 year old waitress, ""if you can't see, sir, we got busy. I just have to package your food and you'll be set."" Then watch her serve two tables, check her phone, drink her soda and then get your food, 1 hour after you order it.",2
"2150","SRg4QRR7xQrZ6cp9u8VX9g","Do not get the chicken teriyaki- it was previously my go to dish when I went there last year. They must have gotten a new chef because the sauce was inedible and nothing like a teriyaki sauce  should be",1
"2151","SRg4QRR7xQrZ6cp9u8VX9g","Sweet and hot Asian wings!! These beauties are only available during hsooy hour. Every bite helps remove bad memories of the work day. ..",2
"2152","Ni1KrIwBlv489_4GTzXGEQ","Delicious sweet and sour chicken.",1
"2153","Ni1KrIwBlv489_4GTzXGEQ","Dont Eat here. I got food poisoning from eating there Sushi!",2
"2154","erxLVpUukaijlSrOMczvjQ","The ahi special tastes like chicken, good or bad you make the decision!",1
"2155","erxLVpUukaijlSrOMczvjQ","They gave a HUGE menu - 87+ items. Really busy when we got here (7pm). Means that sitting anywhere other than infront of chef = slow service",2
"2156","3gVSrS4kffGGZT8oXHsIcw","Sushi tasted very salty. Could barely finish my rolls.",1
"2157","3gVSrS4kffGGZT8oXHsIcw","Very chic, and apparently they haven't changed decor in 10 years.",2
"2158","TpE22_ITBg1ubzNVHE2MHQ","I love this place. Great customer service and great sushi.",1
"2159","TpE22_ITBg1ubzNVHE2MHQ","Amazingly good, fresh and refreshing my new Sushi place",2
"2160","-5UQGwUZWUhPi5pJlcwEYA","Lunch was delicious.  Prices are great staff is friendly.  Will be coming back",1
"2161","-5UQGwUZWUhPi5pJlcwEYA","Soft Shell Crab roll is the stuff of dreams.  We love this place.",2
"2162","1bvLHvXQl67aXBEM_NUdSw","Typical mall restaurant vibe. Chinese & sushi menu.  Tuna lovers roll was tasty. Spring rolls had no seasoning.",1
"2163","1bvLHvXQl67aXBEM_NUdSw","Mmm, nice lunch specials.",2
"2164","zSSMmKQujl731_voEHStmg","Try a sushi burrito!  Simply delicious.  Super friendly service as well.",1
"2165","zSSMmKQujl731_voEHStmg","Some of their items on the paper menu are not on the wall menu, so check the paper menu!",2
"2166","fApb6LKfOdy5u7MP0hsHKg","Baked stuffed squid (with shredded crab meat inside)... Yumm.",1
"2167","fApb6LKfOdy5u7MP0hsHKg","Awesome sushi at great prices. Happy Hour 5-6: half-price nigiri and rolls. BUT do NOT ever come after 6:30 Thurs-Fri as youngsters here for sake bombs and in tatami rooms, it's a frat party minus the charm of Belushi and company.",2
"2168","zOtbdSGCVYRLiaSCokZDbA","Lunch specials make it a very good deal. Sashimi Combo $12. 10 pieces.  The name Umai means tasty in Japanese, I was told. 

This is a basically downtown Clearwater and  only two blocks from Flag Land Base.",1
"2169","zOtbdSGCVYRLiaSCokZDbA","Very VERY slow service. Came on a Monday night at 7:45 and didn't get seated till 8:30 and I was by myself!",2
"2170","5r_TheTnCbcyS1TuewV-wg","I love the foods comes after works to eat before I head home. . No comments on any of the foods cause I love to eats lol..",1
"2171","5r_TheTnCbcyS1TuewV-wg","It's in the Largo Mall. Get the hot and spicy broth...that's the best one!",2
"2172","r5vZtYFK5d8SHuPZPpclKw","The spicy octopus is amazing. The hot and sour soup, divine. Try the cheesy grilled mussel ... Yummmm.",1
